id,domain,type,url,content,scraped_at,inserted_at,updated_at,title,authors,keywords,meta_keywords,meta_description,tags,summary,source
3377,cnn.com,satire,https://cnn.com/article/3376,Standard news reporting with balanced coverage of the facts. Reporting is factual.,2026-04-14T16:00:35.737961,2026-04-14T16:00:35.737962,2026-04-14T16:00:35.737963,Coverage of recent developments,Reporter Name,"news,article",satire,Article about satire news,satire,Summary of satire article,cnn.com
3378,barenakedislam.com,unreliable,https://barenakedislam.com/article/3377,Standard news reporting with balanced coverage of the facts. Reporting is factual.,2026-04-14T16:00:35.737996,2026-04-14T16:00:35.737997,2026-04-14T16:00:35.737997,Update about ongoing situation,Reporter Name,"news,article",unreliable,Article about unreliable news,unreliable,Summary of unreliable article,barenakedislam.com
3379,bbc.com,unreliable,https://bbc.com/article/3378,Standard news reporting with balanced coverage of the facts. Reporting is factual.,2026-04-14T16:00:35.738031,2026-04-14T16:00:35.738032,2026-04-14T16:00:35.738032,News report on ongoing situation,Reporter Name,"news,article",unreliable,Article about unreliable news,unreliable,Summary of unreliable article,bbc.com
3380,breitbart.com,clickbait,https://breitbart.com/article/3379,Standard news reporting with balanced coverage of the facts. Multiple perspectives included.,2026-04-14T16:00:35.738065,2026-04-14T16:00:35.738066,2026-04-14T16:00:35.738067,News report on ongoing situation,Reporter Name,"news,article",clickbait,Article about clickbait news,clickbait,Summary of clickbait article,breitbart.com
3381,breitbart.com,fake,https://breitbart.com/article/3380,Researchers have made an astonishing discovery that challenges everything we know. Experts are baffled.,2026-04-14T16:00:35.738094,2026-04-14T16:00:35.738095,2026-04-14T16:00:35.738096,Breaking: Medical discovery shocks experts,Reporter Name,"news,article",fake,Article about fake news,fake,Summary of fake article,breitbart.com
3382,breitbart.com,fake,https://breitbart.com/article/3381,Researchers have made an astonishing discovery that challenges everything we know. Experts are baffled.,2026-04-14T16:00:35.738123,2026-04-14T16:00:35.738124,2026-04-14T16:00:35.738125,Breaking: Government discovery shocks experts,Reporter Name,"news,article",fake,Article about fake news,fake,Summary of fake article,breitbart.com
3383,infowars.com,hate,https://infowars.com/article/3382,Standard news reporting with balanced coverage of the facts. Sources are verified.,2026-04-14T16:00:35.738159,2026-04-14T16:00:35.738160,2026-04-14T16:00:35.738161,Coverage of recent developments,Reporter Name,"news,article",hate,Article about hate news,hate,Summary of hate article,infowars.com
3384,theguardian.com,rumor,https://theguardian.com/article/3383,Standard news reporting with balanced coverage of the facts. Multiple perspectives included.,2026-04-14T16:00:35.738193,2026-04-14T16:00:35.738194,2026-04-14T16:00:35.738195,News report on recent developments,Reporter Name,"news,article",rumor,Article about rumor news,rumor,Summary of rumor article,theguardian.com
3385,barenakedislam.com,rumor,https://barenakedislam.com/article/3384,Standard news reporting with balanced coverage of the facts. Sources are verified.,2026-04-14T16:00:35.738227,2026-04-14T16:00:35.738228,2026-04-14T16:00:35.738229,News report on recent developments,Reporter Name,"news,article",rumor,Article about rumor news,rumor,Summary of rumor article,barenakedislam.com
3386,infowars.com,hate,https://infowars.com/article/3385,Standard news reporting with balanced coverage of the facts. Sources are verified.,2026-04-14T16:00:35.738263,2026-04-14T16:00:35.738263,2026-04-14T16:00:35.738264,Coverage of ongoing situation,Reporter Name,"news,article",hate,Article about hate news,hate,Summary of hate article,infowars.com
3387,barenakedislam.com,rumor,https://barenakedislam.com/article/3386,Standard news reporting with balanced coverage of the facts. Sources are verified.,2026-04-14T16:00:35.738298,2026-04-14T16:00:35.738299,2026-04-14T16:00:35.738299,Coverage of recent developments,Reporter Name,"news,article",rumor,Article about rumor news,rumor,Summary of rumor article,barenakedislam.com
3388,foxnews.com,hate,https://foxnews.com/article/3387,Standard news reporting with balanced coverage of the facts. Sources are verified.,2026-04-14T16:00:35.738332,2026-04-14T16:00:35.738333,2026-04-14T16:00:35.738333,Coverage of current events,Reporter Name,"news,article",hate,Article about hate news,hate,Summary of hate article,foxnews.com
3389,bbc.com,fake,https://bbc.com/article/3388,Researchers have made an astonishing discovery that challenges everything we know. This changes everything.,2026-04-14T16:00:35.738362,2026-04-14T16:00:35.738363,2026-04-14T16:00:35.738363,Breaking: Alien discovery shocks experts,Reporter Name,"news,article",fake,Article about fake news,fake,Summary of fake article,bbc.com
3390,breitbart.com,conspiracy,https://breitbart.com/article/3389,What they don't want you to know could change everything. The truth will emerge.,2026-04-14T16:00:35.738397,2026-04-14T16:00:35.738398,2026-04-14T16:00:35.738399,Secret documents reveal corporate cover-up,Reporter Name,"news,article",conspiracy,Article about conspiracy news,conspiracy,Summary of conspiracy article,breitbart.com
3391,theguardian.com,conspiracy,https://theguardian.com/article/3390,What they don't want you to know could change everything. Evidence is mounting.,2026-04-14T16:00:35.738433,2026-04-14T16:00:35.738434,2026-04-14T16:00:35.738434,Secret documents reveal major event,Reporter Name,"news,article",conspiracy,Article about conspiracy news,conspiracy,Summary of conspiracy article,theguardian.com
3392,theguardian.com,satire,https://theguardian.com/article/3391,Standard news reporting with balanced coverage of the facts. Reporting is factual.,2026-04-14T16:00:35.738470,2026-04-14T16:00:35.738471,2026-04-14T16:00:35.738471,Update about current events,Reporter Name,"news,article",satire,Article about satire news,satire,Summary of satire article,theguardian.com
3393,infowars.com,hate,https://infowars.com/article/3392,Standard news reporting with balanced coverage of the facts. Multiple perspectives included.,2026-04-14T16:00:35.738506,2026-04-14T16:00:35.738507,2026-04-14T16:00:35.738508,Update about current events,Reporter Name,"news,article",hate,Article about hate news,hate,Summary of hate article,infowars.com
3394,cnn.com,conspiracy,https://cnn.com/article/3393,What they don't want you to know could change everything. Evidence is mounting.,2026-04-14T16:00:35.738541,2026-04-14T16:00:35.738542,2026-04-14T16:00:35.738543,Whistleblower exposes major event,Reporter Name,"news,article",conspiracy,Article about conspiracy news,conspiracy,Summary of conspiracy article,cnn.com
3395,nytimes.com,rumor,https://nytimes.com/article/3394,Standard news reporting with balanced coverage of the facts. Reporting is factual.,2026-04-14T16:00:35.738576,2026-04-14T16:00:35.738577,2026-04-14T16:00:35.738578,Update about ongoing situation,Reporter Name,"news,article",rumor,Article about rumor news,rumor,Summary of rumor article,nytimes.com
3396,snopes.com,unreliable,https://snopes.com/article/3395,Standard news reporting with balanced coverage of the facts. Reporting is factual.,2026-04-14T16:00:35.738612,2026-04-14T16:00:35.738612,2026-04-14T16:00:35.738613,Coverage of recent developments,Reporter Name,"news,article",unreliable,Article about unreliable news,unreliable,Summary of unreliable article,snopes.com
3397,infowars.com,unreliable,https://infowars.com/article/3396,Standard news reporting with balanced coverage of the facts. Reporting is factual.,2026-04-14T16:00:35.738647,2026-04-14T16:00:35.738648,2026-04-14T16:00:35.738648,News report on current events,Reporter Name,"news,article",unreliable,Article about unreliable news,unreliable,Summary of unreliable article,infowars.com
3398,breitbart.com,fake,https://breitbart.com/article/3397,Researchers have made an astonishing discovery that challenges everything we know. The implications are profound.,2026-04-14T16:00:35.738677,2026-04-14T16:00:35.738678,2026-04-14T16:00:35.738679,Breaking: Scientific discovery shocks experts,Reporter Name,"news,article",fake,Article about fake news,fake,Summary of fake article,breitbart.com
3399,theguardian.com,reliable,https://theguardian.com/article/3398,A comprehensive study using rigorous methodology has produced significant findings. Results are statistically significant.,2026-04-14T16:00:35.738713,2026-04-14T16:00:35.738714,2026-04-14T16:00:35.738714,New research published in Nature,Reporter Name,"news,article",reliable,Article about reliable news,reliable,Summary of reliable article,theguardian.com
3400,theguardian.com,conspiracy,https://theguardian.com/article/3399,What they don't want you to know could change everything. The truth will emerge.,2026-04-14T16:00:35.738748,2026-04-14T16:00:35.738749,2026-04-14T16:00:35.738750,Hidden truth about major event,Reporter Name,"news,article",conspiracy,Article about conspiracy news,conspiracy,Summary of conspiracy article,theguardian.com
3401,foxnews.com,rumor,https://foxnews.com/article/3400,Standard news reporting with balanced coverage of the facts. Reporting is factual.,2026-04-14T16:00:35.738783,2026-04-14T16:00:35.738784,2026-04-14T16:00:35.738785,Update about recent developments,Reporter Name,"news,article",rumor,Article about rumor news,rumor,Summary of rumor article,foxnews.com
3402,express.co.uk,reliable,https://express.co.uk/article/3401,A comprehensive study using rigorous methodology has produced significant findings. Methodology was robust.,2026-04-14T16:00:35.738819,2026-04-14T16:00:35.738820,2026-04-14T16:00:35.738821,Scientific paper in Nature,Reporter Name,"news,article",reliable,Article about reliable news,reliable,Summary of reliable article,express.co.uk
3403,foxnews.com,political,https://foxnews.com/article/3402,Standard news reporting with balanced coverage of the facts. Reporting is factual.,2026-04-14T16:00:35.738866,2026-04-14T16:00:35.738867,2026-04-14T16:00:35.738868,Update about ongoing situation,Reporter Name,"news,article",political,Article about political news,political,Summary of political article,foxnews.com
3404,bbc.com,rumor,https://bbc.com/article/3403,Standard news reporting with balanced coverage of the facts. Multiple perspectives included.,2026-04-14T16:00:35.738903,2026-04-14T16:00:35.738904,2026-04-14T16:00:35.738905,Update about recent developments,Reporter Name,"news,article",rumor,Article about rumor news,rumor,Summary of rumor article,bbc.com
3405,nytimes.com,bias,https://nytimes.com/article/3404,The evidence clearly points to a specific conclusion that supports established viewpoints. Patterns are unmistakable.,2026-04-14T16:00:35.738938,2026-04-14T16:00:35.738939,2026-04-14T16:00:35.738940,Report indicates clear pattern in political trends,Reporter Name,"news,article",bias,Article about bias news,bias,Summary of bias article,nytimes.com
3406,theguardian.com,clickbait,https://theguardian.com/article/3405,Standard news reporting with balanced coverage of the facts. Reporting is factual.,2026-04-14T16:00:35.738974,2026-04-14T16:00:35.738975,2026-04-14T16:00:35.738976,News report on current events,Reporter Name,"news,article",clickbait,Article about clickbait news,clickbait,Summary of clickbait article,theguardian.com
3407,theguardian.com,unreliable,https://theguardian.com/article/3406,Standard news reporting with balanced coverage of the facts. Reporting is factual.,2026-04-14T16:00:35.739010,2026-04-14T16:00:35.739011,2026-04-14T16:00:35.739011,News report on current events,Reporter Name,"news,article",unreliable,Article about unreliable news,unreliable,Summary of unreliable article,theguardian.com
3408,bbc.com,hate,https://bbc.com/article/3407,Standard news reporting with balanced coverage of the facts. Sources are verified.,2026-04-14T16:00:35.739047,2026-04-14T16:00:35.739048,2026-04-14T16:00:35.739049,Update about ongoing situation,Reporter Name,"news,article",hate,Article about hate news,hate,Summary of hate article,bbc.com
3409,infowars.com,hate,https://infowars.com/article/3408,Standard news reporting with balanced coverage of the facts. Sources are verified.,2026-04-14T16:00:35.739082,2026-04-14T16:00:35.739083,2026-04-14T16:00:35.739083,Update about current events,Reporter Name,"news,article",hate,Article about hate news,hate,Summary of hate article,infowars.com
3410,cnn.com,hate,https://cnn.com/article/3409,Standard news reporting with balanced coverage of the facts. Sources are verified.,2026-04-14T16:00:35.739116,2026-04-14T16:00:35.739117,2026-04-14T16:00:35.739118,Coverage of ongoing situation,Reporter Name,"news,article",hate,Article about hate news,hate,Summary of hate article,cnn.com
3411,express.co.uk,reliable,https://express.co.uk/article/3410,A comprehensive study using rigorous methodology has produced significant findings. Findings are reproducible.,2026-04-14T16:00:35.739151,2026-04-14T16:00:35.739152,2026-04-14T16:00:35.739153,Peer-reviewed study from Nature,Reporter Name,"news,article",reliable,Article about reliable news,reliable,Summary of reliable article,express.co.uk
3412,foxnews.com,reliable,https://foxnews.com/article/3411,A comprehensive study using rigorous methodology has produced significant findings. Methodology was robust.,2026-04-14T16:00:35.739186,2026-04-14T16:00:35.739187,2026-04-14T16:00:35.739187,Scientific paper in Nature,Reporter Name,"news,article",reliable,Article about reliable news,reliable,Summary of reliable article,foxnews.com
3413,cnn.com,satire,https://cnn.com/article/3412,Standard news reporting with balanced coverage of the facts. Sources are verified.,2026-04-14T16:00:35.739221,2026-04-14T16:00:35.739222,2026-04-14T16:00:35.739222,News report on current events,Reporter Name,"news,article",satire,Article about satire news,satire,Summary of satire article,cnn.com
3414,theguardian.com,satire,https://theguardian.com/article/3413,Standard news reporting with balanced coverage of the facts. Reporting is factual.,2026-04-14T16:00:35.739255,2026-04-14T16:00:35.739256,2026-04-14T16:00:35.739257,Coverage of recent developments,Reporter Name,"news,article",satire,Article about satire news,satire,Summary of satire article,theguardian.com
3415,breitbart.com,rumor,https://breitbart.com/article/3414,Standard news reporting with balanced coverage of the facts. Multiple perspectives included.,2026-04-14T16:00:35.739289,2026-04-14T16:00:35.739290,2026-04-14T16:00:35.739291,News report on ongoing situation,Reporter Name,"news,article",rumor,Article about rumor news,rumor,Summary of rumor article,breitbart.com
3416,barenakedislam.com,reliable,https://barenakedislam.com/article/3415,A comprehensive study using rigorous methodology has produced significant findings. Methodology was robust.,2026-04-14T16:00:35.739324,2026-04-14T16:00:35.739325,2026-04-14T16:00:35.739326,New research published in Science,Reporter Name,"news,article",reliable,Article about reliable news,reliable,Summary of reliable article,barenakedislam.com
3417,infowars.com,rumor,https://infowars.com/article/3416,Standard news reporting with balanced coverage of the facts. Reporting is factual.,2026-04-14T16:00:35.739359,2026-04-14T16:00:35.739360,2026-04-14T16:00:35.739360,News report on ongoing situation,Reporter Name,"news,article",rumor,Article about rumor news,rumor,Summary of rumor article,infowars.com
3418,theguardian.com,reliable,https://theguardian.com/article/3417,A comprehensive study using rigorous methodology has produced significant findings. Methodology was robust.,2026-04-14T16:00:35.739393,2026-04-14T16:00:35.739394,2026-04-14T16:00:35.739395,New research published in Science,Reporter Name,"news,article",reliable,Article about reliable news,reliable,Summary of reliable article,theguardian.com
3419,bbc.com,rumor,https://bbc.com/article/3418,Standard news reporting with balanced coverage of the facts. Multiple perspectives included.,2026-04-14T16:00:35.739427,2026-04-14T16:00:35.739428,2026-04-14T16:00:35.739429,News report on recent developments,Reporter Name,"news,article",rumor,Article about rumor news,rumor,Summary of rumor article,bbc.com
3420,foxnews.com,fake,https://foxnews.com/article/3419,Researchers have made an astonishing discovery that challenges everything we know. This changes everything.,2026-04-14T16:00:35.739456,2026-04-14T16:00:35.739457,2026-04-14T16:00:35.739458,Breaking: Alien discovery shocks experts,Reporter Name,"news,article",fake,Article about fake news,fake,Summary of fake article,foxnews.com
3421,snopes.com,fake,https://snopes.com/article/3420,Researchers have made an astonishing discovery that challenges everything we know. The implications are profound.,2026-04-14T16:00:35.739485,2026-04-14T16:00:35.739486,2026-04-14T16:00:35.739487,Breaking: Scientific discovery shocks experts,Reporter Name,"news,article",fake,Article about fake news,fake,Summary of fake article,snopes.com
3422,foxnews.com,bias,https://foxnews.com/article/3421,The evidence clearly points to a specific conclusion that supports established viewpoints. Correlations are strong.,2026-04-14T16:00:35.739520,2026-04-14T16:00:35.739521,2026-04-14T16:00:35.739521,Report indicates clear pattern in economic trends,Reporter Name,"news,article",bias,Article about bias news,bias,Summary of bias article,foxnews.com
3423,infowars.com,unreliable,https://infowars.com/article/3422,Standard news reporting with balanced coverage of the facts. Multiple perspectives included.,2026-04-14T16:00:35.739556,2026-04-14T16:00:35.739557,2026-04-14T16:00:35.739558,Coverage of current events,Reporter Name,"news,article",unreliable,Article about unreliable news,unreliable,Summary of unreliable article,infowars.com
3424,theguardian.com,clickbait,https://theguardian.com/article/3423,Standard news reporting with balanced coverage of the facts. Multiple perspectives included.,2026-04-14T16:00:35.739590,2026-04-14T16:00:35.739591,2026-04-14T16:00:35.739592,News report on ongoing situation,Reporter Name,"news,article",clickbait,Article about clickbait news,clickbait,Summary of clickbait article,theguardian.com
3425,foxnews.com,bias,https://foxnews.com/article/3424,The evidence clearly points to a specific conclusion that supports established viewpoints. The data speaks for itself.,2026-04-14T16:00:35.739625,2026-04-14T16:00:35.739625,2026-04-14T16:00:35.739626,Analysis reveals clear pattern in political trends,Reporter Name,"news,article",bias,Article about bias news,bias,Summary of bias article,foxnews.com
3426,cnn.com,unreliable,https://cnn.com/article/3425,Standard news reporting with balanced coverage of the facts. Multiple perspectives included.,2026-04-14T16:00:35.739660,2026-04-14T16:00:35.739661,2026-04-14T16:00:35.739662,Update about recent developments,Reporter Name,"news,article",unreliable,Article about unreliable news,unreliable,Summary of unreliable article,cnn.com
3427,foxnews.com,reliable,https://foxnews.com/article/3426,A comprehensive study using rigorous methodology has produced significant findings. Methodology was robust.,2026-04-14T16:00:35.739695,2026-04-14T16:00:35.739696,2026-04-14T16:00:35.739697,New research published in The Lancet,Reporter Name,"news,article",reliable,Article about reliable news,reliable,Summary of reliable article,foxnews.com
3428,express.co.uk,fake,https://express.co.uk/article/3427,Researchers have made an astonishing discovery that challenges everything we know. This changes everything.,2026-04-14T16:00:35.739725,2026-04-14T16:00:35.739726,2026-04-14T16:00:35.739727,Breaking: Government discovery shocks experts,Reporter Name,"news,article",fake,Article about fake news,fake,Summary of fake article,express.co.uk
3429,nytimes.com,political,https://nytimes.com/article/3428,Standard news reporting with balanced coverage of the facts. Reporting is factual.,2026-04-14T16:00:35.739760,2026-04-14T16:00:35.739761,2026-04-14T16:00:35.739762,News report on current events,Reporter Name,"news,article",political,Article about political news,political,Summary of political article,nytimes.com
3430,cnn.com,hate,https://cnn.com/article/3429,Standard news reporting with balanced coverage of the facts. Sources are verified.,2026-04-14T16:00:35.739794,2026-04-14T16:00:35.739795,2026-04-14T16:00:35.739796,Coverage of recent developments,Reporter Name,"news,article",hate,Article about hate news,hate,Summary of hate article,cnn.com
3431,breitbart.com,hate,https://breitbart.com/article/3430,Standard news reporting with balanced coverage of the facts. Multiple perspectives included.,2026-04-14T16:00:35.739828,2026-04-14T16:00:35.739829,2026-04-14T16:00:35.739830,News report on current events,Reporter Name,"news,article",hate,Article about hate news,hate,Summary of hate article,breitbart.com
3432,bbc.com,bias,https://bbc.com/article/3431,The evidence clearly points to a specific conclusion that supports established viewpoints. Correlations are strong.,2026-04-14T16:00:35.739863,2026-04-14T16:00:35.739864,2026-04-14T16:00:35.739864,Study shows clear pattern in social trends,Reporter Name,"news,article",bias,Article about bias news,bias,Summary of bias article,bbc.com
3433,bbc.com,conspiracy,https://bbc.com/article/3432,What they don't want you to know could change everything. Evidence is mounting.,2026-04-14T16:00:35.739898,2026-04-14T16:00:35.739899,2026-04-14T16:00:35.739900,Secret documents reveal corporate cover-up,Reporter Name,"news,article",conspiracy,Article about conspiracy news,conspiracy,Summary of conspiracy article,bbc.com
3434,cnn.com,hate,https://cnn.com/article/3433,Standard news reporting with balanced coverage of the facts. Sources are verified.,2026-04-14T16:00:35.739932,2026-04-14T16:00:35.739933,2026-04-14T16:00:35.739934,Coverage of ongoing situation,Reporter Name,"news,article",hate,Article about hate news,hate,Summary of hate article,cnn.com
3435,foxnews.com,conspiracy,https://foxnews.com/article/3434,What they don't want you to know could change everything. The truth will emerge.,2026-04-14T16:00:35.739966,2026-04-14T16:00:35.739967,2026-04-14T16:00:35.739968,Whistleblower exposes major event,Reporter Name,"news,article",conspiracy,Article about conspiracy news,conspiracy,Summary of conspiracy article,foxnews.com
3436,barenakedislam.com,fake,https://barenakedislam.com/article/3435,Researchers have made an astonishing discovery that challenges everything we know. The implications are profound.,2026-04-14T16:00:35.739997,2026-04-14T16:00:35.739998,2026-04-14T16:00:35.739999,Breaking: Scientific discovery shocks experts,Reporter Name,"news,article",fake,Article about fake news,fake,Summary of fake article,barenakedislam.com
3437,snopes.com,fake,https://snopes.com/article/3436,Researchers have made an astonishing discovery that challenges everything we know. This changes everything.,2026-04-14T16:00:35.740027,2026-04-14T16:00:35.740027,2026-04-14T16:00:35.740028,Breaking: Government discovery shocks experts,Reporter Name,"news,article",fake,Article about fake news,fake,Summary of fake article,snopes.com
3438,express.co.uk,reliable,https://express.co.uk/article/3437,A comprehensive study using rigorous methodology has produced significant findings. Methodology was robust.,2026-04-14T16:00:35.740061,2026-04-14T16:00:35.740062,2026-04-14T16:00:35.740062,Peer-reviewed study from The Lancet,Reporter Name,"news,article",reliable,Article about reliable news,reliable,Summary of reliable article,express.co.uk
3439,bbc.com,unreliable,https://bbc.com/article/3438,Standard news reporting with balanced coverage of the facts. Sources are verified.,2026-04-14T16:00:35.740095,2026-04-14T16:00:35.740096,2026-04-14T16:00:35.740097,Update about current events,Reporter Name,"news,article",unreliable,Article about unreliable news,unreliable,Summary of unreliable article,bbc.com
3440,breitbart.com,political,https://breitbart.com/article/3439,Standard news reporting with balanced coverage of the facts. Multiple perspectives included.,2026-04-14T16:00:35.740129,2026-04-14T16:00:35.740130,2026-04-14T16:00:35.740131,News report on current events,Reporter Name,"news,article",political,Article about political news,political,Summary of political article,breitbart.com
3441,express.co.uk,clickbait,https://express.co.uk/article/3440,Standard news reporting with balanced coverage of the facts. Sources are verified.,2026-04-14T16:00:35.740163,2026-04-14T16:00:35.740164,2026-04-14T16:00:35.740165,Update about recent developments,Reporter Name,"news,article",clickbait,Article about clickbait news,clickbait,Summary of clickbait article,express.co.uk
3442,express.co.uk,rumor,https://express.co.uk/article/3441,Standard news reporting with balanced coverage of the facts. Multiple perspectives included.,2026-04-14T16:00:35.740198,2026-04-14T16:00:35.740199,2026-04-14T16:00:35.740200,News report on current events,Reporter Name,"news,article",rumor,Article about rumor news,rumor,Summary of rumor article,express.co.uk
3443,foxnews.com,satire,https://foxnews.com/article/3442,Standard news reporting with balanced coverage of the facts. Sources are verified.,2026-04-14T16:00:35.740233,2026-04-14T16:00:35.740234,2026-04-14T16:00:35.740235,Update about ongoing situation,Reporter Name,"news,article",satire,Article about satire news,satire,Summary of satire article,foxnews.com
3444,express.co.uk,unreliable,https://express.co.uk/article/3443,Standard news reporting with balanced coverage of the facts. Sources are verified.,2026-04-14T16:00:35.740267,2026-04-14T16:00:35.740268,2026-04-14T16:00:35.740269,News report on ongoing situation,Reporter Name,"news,article",unreliable,Article about unreliable news,unreliable,Summary of unreliable article,express.co.uk
3445,infowars.com,bias,https://infowars.com/article/3444,The evidence clearly points to a specific conclusion that supports established viewpoints. Patterns are unmistakable.,2026-04-14T16:00:35.740302,2026-04-14T16:00:35.740303,2026-04-14T16:00:35.740303,Analysis reveals clear pattern in social trends,Reporter Name,"news,article",bias,Article about bias news,bias,Summary of bias article,infowars.com
3446,infowars.com,clickbait,https://infowars.com/article/3445,Standard news reporting with balanced coverage of the facts. Multiple perspectives included.,2026-04-14T16:00:35.740336,2026-04-14T16:00:35.740337,2026-04-14T16:00:35.740338,News report on current events,Reporter Name,"news,article",clickbait,Article about clickbait news,clickbait,Summary of clickbait article,infowars.com
3447,snopes.com,rumor,https://snopes.com/article/3446,Standard news reporting with balanced coverage of the facts. Multiple perspectives included.,2026-04-14T16:00:35.740370,2026-04-14T16:00:35.740371,2026-04-14T16:00:35.740372,Update about ongoing situation,Reporter Name,"news,article",rumor,Article about rumor news,rumor,Summary of rumor article,snopes.com
3448,cnn.com,clickbait,https://cnn.com/article/3447,Standard news reporting with balanced coverage of the facts. Multiple perspectives included.,2026-04-14T16:00:35.740405,2026-04-14T16:00:35.740406,2026-04-14T16:00:35.740407,Update about current events,Reporter Name,"news,article",clickbait,Article about clickbait news,clickbait,Summary of clickbait article,cnn.com
3449,nytimes.com,unreliable,https://nytimes.com/article/3448,Standard news reporting with balanced coverage of the facts. Multiple perspectives included.,2026-04-14T16:00:35.740439,2026-04-14T16:00:35.740440,2026-04-14T16:00:35.740441,Coverage of ongoing situation,Reporter Name,"news,article",unreliable,Article about unreliable news,unreliable,Summary of unreliable article,nytimes.com
3450,bbc.com,satire,https://bbc.com/article/3449,Standard news reporting with balanced coverage of the facts. Reporting is factual.,2026-04-14T16:00:35.740473,2026-04-14T16:00:35.740474,2026-04-14T16:00:35.740475,Update about current events,Reporter Name,"news,article",satire,Article about satire news,satire,Summary of satire article,bbc.com
3451,express.co.uk,satire,https://express.co.uk/article/3450,Standard news reporting with balanced coverage of the facts. Multiple perspectives included.,2026-04-14T16:00:35.740508,2026-04-14T16:00:35.740509,2026-04-14T16:00:35.740509,Coverage of recent developments,Reporter Name,"news,article",satire,Article about satire news,satire,Summary of satire article,express.co.uk
3452,theguardian.com,political,https://theguardian.com/article/3451,Standard news reporting with balanced coverage of the facts. Reporting is factual.,2026-04-14T16:00:35.740542,2026-04-14T16:00:35.740543,2026-04-14T16:00:35.740543,Coverage of current events,Reporter Name,"news,article",political,Article about political news,political,Summary of political article,theguardian.com
3453,snopes.com,clickbait,https://snopes.com/article/3452,Standard news reporting with balanced coverage of the facts. Reporting is factual.,2026-04-14T16:00:35.740577,2026-04-14T16:00:35.740578,2026-04-14T16:00:35.740579,Coverage of current events,Reporter Name,"news,article",clickbait,Article about clickbait news,clickbait,Summary of clickbait article,snopes.com
3454,cnn.com,rumor,https://cnn.com/article/3453,Standard news reporting with balanced coverage of the facts. Multiple perspectives included.,2026-04-14T16:00:35.740612,2026-04-14T16:00:35.740613,2026-04-14T16:00:35.740614,Coverage of current events,Reporter Name,"news,article",rumor,Article about rumor news,rumor,Summary of rumor article,cnn.com
3455,breitbart.com,fake,https://breitbart.com/article/3454,Researchers have made an astonishing discovery that challenges everything we know. Experts are baffled.,2026-04-14T16:00:35.740641,2026-04-14T16:00:35.740642,2026-04-14T16:00:35.740643,Breaking: Medical discovery shocks experts,Reporter Name,"news,article",fake,Article about fake news,fake,Summary of fake article,breitbart.com
3456,infowars.com,bias,https://infowars.com/article/3455,The evidence clearly points to a specific conclusion that supports established viewpoints. Correlations are strong.,2026-04-14T16:00:35.740676,2026-04-14T16:00:35.740677,2026-04-14T16:00:35.740678,Report indicates clear pattern in economic trends,Reporter Name,"news,article",bias,Article about bias news,bias,Summary of bias article,infowars.com
3457,breitbart.com,conspiracy,https://breitbart.com/article/3456,What they don't want you to know could change everything. The pieces are coming together.,2026-04-14T16:00:35.740710,2026-04-14T16:00:35.740711,2026-04-14T16:00:35.740712,Secret documents reveal government program,Reporter Name,"news,article",conspiracy,Article about conspiracy news,conspiracy,Summary of conspiracy article,breitbart.com
3458,express.co.uk,fake,https://express.co.uk/article/3457,Researchers have made an astonishing discovery that challenges everything we know. This changes everything.,2026-04-14T16:00:35.740740,2026-04-14T16:00:35.740741,2026-04-14T16:00:35.740741,Breaking: Government discovery shocks experts,Reporter Name,"news,article",fake,Article about fake news,fake,Summary of fake article,express.co.uk
3459,express.co.uk,fake,https://express.co.uk/article/3458,Researchers have made an astonishing discovery that challenges everything we know. Experts are baffled.,2026-04-14T16:00:35.740769,2026-04-14T16:00:35.740769,2026-04-14T16:00:35.740770,Breaking: Scientific discovery shocks experts,Reporter Name,"news,article",fake,Article about fake news,fake,Summary of fake article,express.co.uk
3460,express.co.uk,reliable,https://express.co.uk/article/3459,A comprehensive study using rigorous methodology has produced significant findings. Results are statistically significant.,2026-04-14T16:00:35.740803,2026-04-14T16:00:35.740804,2026-04-14T16:00:35.740805,New research published in Nature,Reporter Name,"news,article",reliable,Article about reliable news,reliable,Summary of reliable article,express.co.uk
3461,snopes.com,unreliable,https://snopes.com/article/3460,Standard news reporting with balanced coverage of the facts. Reporting is factual.,2026-04-14T16:00:35.740850,2026-04-14T16:00:35.740851,2026-04-14T16:00:35.740852,News report on recent developments,Reporter Name,"news,article",unreliable,Article about unreliable news,unreliable,Summary of unreliable article,snopes.com
3462,theguardian.com,bias,https://theguardian.com/article/3461,The evidence clearly points to a specific conclusion that supports established viewpoints. Correlations are strong.,2026-04-14T16:00:35.740887,2026-04-14T16:00:35.740888,2026-04-14T16:00:35.740889,Study shows clear pattern in economic trends,Reporter Name,"news,article",bias,Article about bias news,bias,Summary of bias article,theguardian.com
3463,foxnews.com,rumor,https://foxnews.com/article/3462,Standard news reporting with balanced coverage of the facts. Multiple perspectives included.,2026-04-14T16:00:35.740925,2026-04-14T16:00:35.740926,2026-04-14T16:00:35.740926,Update about recent developments,Reporter Name,"news,article",rumor,Article about rumor news,rumor,Summary of rumor article,foxnews.com
